TEAM_ID,TEAM_NAME,GP,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,SEASON_START_YEAR,TEAM_SUCCESS_GROUP,TWO_PM,TWO_PA,TWO_PCT,FG3A_RATE,FT_RATE,OREB_SHARE,ASSISTED_FG_RATE,BALL_CONTROL,BLOCK_ADVANTAGE,FOUL_BALANCE
1610612745,Houston Rockets,82,0.793,48.2,38.7,84.2,0.46,15.3,42.3,0.362,19.6,25.1,0.781,9.0,34.5,43.5,21.5,13.8,8.5,4.8,4.4,19.5,20.4,112.4,8.5,2017-18,2017,Successful,23.400000000000002,41.900000000000006,0.558,0.502,0.298,0.207,0.556,7.699999999999999,0.39999999999999947,0.8999999999999986
1610612754,Indiana Pacers,82,0.585,48.2,40.8,86.4,0.472,9.0,24.5,0.369,14.9,19.2,0.779,9.6,32.7,42.3,22.2,13.3,8.8,4.1,5.2,18.8,18.5,105.6,1.4,2017-18,2017,Average,31.799999999999997,61.900000000000006,0.514,0.284,0.222,0.227,0.544,8.899999999999999,-1.1000000000000005,-0.3000000000000007
1610612746,LA Clippers,82,0.512,48.1,40.3,85.4,0.471,9.5,26.8,0.354,19.0,25.5,0.743,10.1,33.7,43.9,22.3,14.7,7.7,4.5,5.6,20.0,22.0,109.0,0.0,2017-18,2017,Average,30.799999999999997,58.60000000000001,0.526,0.314,0.299,0.23,0.553,7.600000000000001,-1.0999999999999996,2.0
1610612747,Los Angeles Lakers,82,0.427,48.5,40.7,88.4,0.461,10.0,29.1,0.345,16.6,23.3,0.714,10.7,35.7,46.4,23.8,15.8,7.7,4.7,5.5,21.2,20.5,108.1,-1.5,2017-18,2017,Average,30.700000000000003,59.300000000000004,0.518,0.329,0.264,0.231,0.585,8.0,-0.7999999999999998,-0.6999999999999993
1610612763,Memphis Grizzlies,82,0.268,48.1,36.7,82.8,0.444,9.2,26.2,0.352,16.6,21.1,0.786,9.5,31.0,40.5,21.5,15.0,7.5,4.8,5.1,23.2,20.4,99.3,-6.2,2017-18,2017,Unsuccessful,27.500000000000004,56.599999999999994,0.486,0.316,0.255,0.235,0.586,6.5,-0.2999999999999998,-2.8000000000000007
1610612748,Miami Heat,82,0.537,48.6,38.8,85.3,0.455,11.0,30.6,0.36,14.7,19.5,0.755,9.3,34.2,43.5,22.7,14.4,7.6,5.3,4.6,20.1,19.4,103.4,0.5,2017-18,2017,Average,27.799999999999997,54.699999999999996,0.508,0.359,0.229,0.214,0.585,8.299999999999999,0.7000000000000002,-0.7000000000000028
1610612749,Milwaukee Bucks,82,0.537,48.4,39.7,83.0,0.478,8.8,24.7,0.355,18.3,23.4,0.783,8.4,31.5,39.8,23.2,13.8,8.8,5.4,4.5,21.4,19.9,106.5,-0.3,2017-18,2017,Average,30.900000000000002,58.3,0.53,0.298,0.282,0.211,0.584,9.399999999999999,0.9000000000000004,-1.5
1610612750,Minnesota Timberwolves,82,0.573,48.3,41.0,86.1,0.476,8.0,22.5,0.357,19.4,24.1,0.804,10.3,31.6,42.0,22.7,12.5,8.4,4.2,4.7,18.2,20.9,109.5,2.2,2017-18,2017,Average,33.0,63.599999999999994,0.519,0.261,0.28,0.245,0.554,10.2,-0.5,2.6999999999999993
1610612740,New Orleans Pelicans,82,0.585,48.7,42.7,88.3,0.483,10.2,28.2,0.362,16.1,20.9,0.772,8.7,35.6,44.3,26.8,14.9,8.0,5.9,4.2,19.1,20.4,111.7,1.3,2017-18,2017,Average,32.5,60.099999999999994,0.541,0.319,0.237,0.196,0.628,11.9,1.7000000000000002,1.2999999999999972
1610612752,New York Knicks,82,0.354,48.4,40.7,87.7,0.464,8.2,23.3,0.352,14.9,19.0,0.787,10.5,33.6,44.0,23.3,14.7,6.7,5.1,4.7,20.5,18.4,104.5,-3.6,2017-18,2017,Unsuccessful,32.5,64.4,0.505,0.266,0.217,0.239,0.572,8.600000000000001,0.39999999999999947,-2.1000000000000014
1610612760,Oklahoma City Thunder,82,0.585,48.4,39.9,88.1,0.453,10.7,30.4,0.354,17.3,24.2,0.716,12.5,32.6,45.1,21.3,14.0,9.1,5.0,4.6,20.2,21.3,107.9,3.4,2017-18,2017,Average,29.2,57.699999999999996,0.506,0.345,0.275,0.277,0.534,7.300000000000001,0.40000000000000036,1.1000000000000014
1610612753,Orlando Magic,82,0.305,48.1,38.8,85.9,0.452,10.3,29.3,0.351,15.5,20.5,0.757,8.8,32.8,41.6,23.4,14.5,7.6,4.9,4.9,19.3,19.0,103.4,-4.8,2017-18,2017,Unsuccessful,28.499999999999996,56.60000000000001,0.504,0.341,0.239,0.212,0.603,8.899999999999999,0.0,-0.3000000000000007
1610612755,Philadelphia 76ers,82,0.634,48.2,40.8,86.6,0.472,11.0,29.8,0.369,17.1,22.8,0.752,10.9,36.5,47.4,27.1,16.5,8.3,5.1,5.1,22.1,20.4,109.8,4.5,2017-18,2017,Successful,29.799999999999997,56.8,0.525,0.344,0.263,0.23,0.664,10.600000000000001,0.0,-1.7000000000000028
1610612756,Phoenix Suns,82,0.256,48.1,38.5,87.1,0.442,9.3,27.9,0.334,17.7,23.9,0.741,10.3,33.9,44.1,21.3,15.7,6.9,4.5,6.0,22.0,20.9,103.9,-9.4,2017-18,2017,Unsuccessful,29.2,59.199999999999996,0.493,0.32,0.274,0.234,0.553,5.600000000000001,-1.5,-1.1000000000000014
1610612757,Portland Trail Blazers,82,0.598,48.2,39.3,87.0,0.452,10.3,28.1,0.366,16.7,20.9,0.8,10.2,35.3,45.5,19.5,13.5,7.0,5.2,5.1,19.5,19.1,105.6,2.6,2017-18,2017,Average,28.999999999999996,58.9,0.492,0.323,0.24,0.224,0.496,6.0,0.10000000000000053,-0.3999999999999986
1610612758,Sacramento Kings,82,0.329,48.2,38.8,86.1,0.45,9.0,24.0,0.375,12.3,16.7,0.735,9.5,31.4,40.9,21.6,13.7,7.8,4.1,4.7,20.0,17.3,98.8,-7.0,2017-18,2017,Unsuccessful,29.799999999999997,62.099999999999994,0.48,0.279,0.194,0.232,0.557,7.900000000000002,-0.6000000000000005,-2.6999999999999993
1610612759,San Antonio Spurs,82,0.573,48.1,39.0,85.4,0.457,8.5,24.1,0.352,16.1,20.9,0.772,10.4,33.9,44.2,22.8,13.1,7.7,5.6,3.9,17.2,19.7,102.7,2.9,2017-18,2017,Average,30.5,61.300000000000004,0.498,0.282,0.245,0.235,0.585,9.700000000000001,1.6999999999999997,2.5
1610612761,Toronto Raptors,82,0.72,48.4,41.3,87.4,0.472,11.8,33.0,0.358,17.3,21.8,0.794,9.8,34.2,44.0,24.3,13.4,7.6,6.1,4.9,21.7,19.9,111.7,7.8,2017-18,2017,Successful,29.499999999999996,54.400000000000006,0.542,0.378,0.249,0.223,0.588,10.9,1.1999999999999993,-1.8000000000000007
1610612762,Utah Jazz,82,0.585,48.2,38.3,82.9,0.462,10.8,29.6,0.366,16.8,21.5,0.779,9.0,34.2,43.3,22.4,14.7,8.6,5.1,4.6,19.6,20.5,104.1,4.3,2017-18,2017,Average,27.499999999999996,53.300000000000004,0.516,0.357,0.259,0.208,0.585,7.699999999999999,0.5,0.8999999999999986
1610612764,Washington Wizards,82,0.524,48.4,39.9,85.6,0.467,9.9,26.5,0.375,16.8,21.8,0.772,10.0,33.1,43.1,25.2,14.6,7.9,4.3,4.7,21.3,20.0,106.6,0.6,2017-18,2017,Average,30.0,59.099999999999994,0.508,0.31,0.255,0.232,0.632,10.6,-0.40000000000000036,-1.3000000000000007
1610612737,Atlanta Hawks,82,0.354,48.4,41.4,91.8,0.451,13.0,37.0,0.352,17.6,23.4,0.752,11.6,34.5,46.1,25.8,17.0,8.2,5.1,5.5,23.6,22.2,113.3,-6.0,2018-19,2018,Unsuccessful,28.4,54.8,0.518,0.403,0.255,0.252,0.623,8.8,-0.40000000000000036,-1.4000000000000021
1610612738,Boston Celtics,82,0.598,48.2,42.1,90.5,0.465,12.6,34.5,0.365,15.6,19.5,0.802,9.8,34.7,44.5,26.3,12.8,8.6,5.3,3.9,20.4,19.5,112.4,4.4,2018-19,2018,Average,29.5,56.0,0.527,0.381,0.215,0.22,0.625,13.5,1.4,-0.8999999999999986
1610612751,Brooklyn Nets,82,0.512,48.7,40.3,89.7,0.449,12.8,36.2,0.353,19.0,25.5,0.745,11.0,35.6,46.6,23.8,15.1,6.6,4.1,5.3,21.5,22.0,112.2,-0.1,2018-19,2018,Average,27.499999999999996,53.5,0.514,0.404,0.284,0.236,0.591,8.700000000000001,-1.2000000000000002,0.5
1610612766,Charlotte Hornets,82,0.476,48.4,40.2,89.8,0.448,11.9,33.9,0.351,18.4,23.1,0.797,9.9,33.9,43.8,23.2,12.2,7.2,4.9,6.0,18.9,20.6,110.7,-1.1,2018-19,2018,Average,28.300000000000004,55.9,0.506,0.378,0.257,0.226,0.577,11.0,-1.0999999999999996,1.7000000000000028
1610612741,Chicago Bulls,82,0.268,48.5,39.8,87.9,0.453,9.1,25.9,0.351,16.2,20.7,0.783,8.8,34.1,42.9,21.9,14.1,7.4,4.3,5.8,20.3,18.7,104.9,-8.4,2018-19,2018,Unsuccessful,30.699999999999996,62.00000000000001,0.495,0.295,0.235,0.205,0.55,7.799999999999999,-1.5,-1.6000000000000014
1610612739,Cleveland Cavaliers,82,0.232,48.2,38.9,87.6,0.444,10.3,29.1,0.355,16.4,20.7,0.792,10.7,31.9,42.7,20.7,13.5,6.5,2.4,5.6,20.0,19.4,104.5,-9.6,2018-19,2018,Unsuccessful,28.599999999999998,58.49999999999999,0.489,0.332,0.236,0.251,0.532,7.199999999999999,-3.1999999999999997,-0.6000000000000014
1610612742,Dallas Mavericks,82,0.402,48.2,38.8,86.9,0.447,12.5,36.6,0.34,18.8,25.3,0.742,10.1,35.2,45.3,23.4,14.2,6.5,4.3,4.5,20.1,23.2,108.9,-1.3,2018-19,2018,Average,26.299999999999997,50.300000000000004,0.523,0.421,0.291,0.223,0.603,9.2,-0.20000000000000018,3.099999999999998
1610612743,Denver Nuggets,82,0.659,48.1,41.9,90.0,0.466,11.0,31.4,0.351,15.8,20.9,0.755,11.9,34.5,46.4,27.4,13.4,7.7,4.4,5.0,20.0,20.4,110.7,4.0,2018-19,2018,Successful,30.9,58.6,0.527,0.349,0.232,0.256,0.654,13.999999999999998,-0.5999999999999996,0.3999999999999986
1610612765,Detroit Pistons,82,0.5,48.4,38.8,88.3,0.44,12.1,34.8,0.348,17.3,23.1,0.747,11.4,33.6,45.0,22.5,13.8,6.9,4.0,5.1,22.1,21.3,107.0,-0.2,2018-19,2018,Average,26.699999999999996,53.5,0.499,0.394,0.262,0.253,0.58,8.7,-1.0999999999999996,-0.8000000000000007
1610612744,Golden State Warriors,82,0.695,48.3,44.0,89.8,0.491,13.3,34.4,0.385,16.3,20.4,0.801,9.7,36.5,46.2,29.4,14.3,7.6,6.4,3.6,21.4,19.5,117.7,6.5,2018-19,2018,Successful,30.7,55.4,0.554,0.383,0.227,0.21,0.668,15.099999999999998,2.8000000000000003,-1.8999999999999986
1610612745,Houston Rockets,82,0.646,48.4,39.2,87.4,0.449,16.1,45.4,0.356,19.3,24.4,0.791,10.2,31.9,42.1,21.2,13.3,8.5,4.9,4.5,22.0,20.0,113.9,4.8,2018-19,2018,Successful,23.1,42.00000000000001,0.55,0.519,0.279,0.242,0.541,7.899999999999999,0.40000000000000036,-2.0
1610612754,Indiana Pacers,82,0.585,48.1,41.3,87.0,0.475,9.5,25.4,0.374,15.8,21.1,0.752,9.3,33.7,43.0,26.0,13.7,8.7,4.9,5.2,19.4,20.0,108.0,3.3,2018-19,2018,Average,31.799999999999997,61.6,0.516,0.292,0.243,0.216,0.63,12.3,-0.2999999999999998,0.6000000000000014
1610612746,LA Clippers,82,0.585,48.4,41.3,87.5,0.471,10.0,25.8,0.388,22.6,28.5,0.792,9.7,35.8,45.5,24.0,14.5,6.8,4.7,6.1,23.3,24.0,115.1,0.9,2018-19,2018,Average,31.299999999999997,61.7,0.507,0.295,0.326,0.213,0.581,9.5,-1.3999999999999995,0.6999999999999993
1610612747,Los Angeles Lakers,82,0.451,48.2,42.6,90.5,0.47,10.3,31.0,0.333,16.3,23.3,0.699,10.2,36.4,46.6,25.6,15.7,7.5,5.4,5.1,20.7,20.8,111.8,-1.7,2018-19,2018,Average,32.3,59.5,0.543,0.343,0.257,0.219,0.601,9.900000000000002,0.3000000000000007,0.10000000000000142
1610612763,Memphis Grizzlies,82,0.402,48.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,8.8,33.0,41.8,23.9,14.0,8.3,5.5,4.9,22.0,21.4,103.5,-2.6,2018-19,2018,Average,28.1,55.50000000000001,0.506,0.342,0.273,0.211,0.629,9.899999999999999,0.5999999999999996,-0.6000000000000014
1610612748,Miami Heat,82,0.476,48.1,39.6,88.0,0.45,11.3,32.4,0.349,15.1,21.7,0.695,11.2,35.1,46.3,24.3,14.7,7.6,5.5,4.7,20.9,20.1,105.7,-0.2,2018-19,2018,Average,28.3,55.6,0.509,0.368,0.247,0.242,0.614,9.600000000000001,0.7999999999999998,-0.7999999999999972
1610612749,Milwaukee Bucks,82,0.732,48.2,43.4,91.1,0.476,13.5,38.2,0.353,17.9,23.2,0.773,9.3,40.4,49.7,26.0,13.9,7.5,5.9,4.8,19.6,20.2,118.1,8.9,2018-19,2018,Successful,29.9,52.89999999999999,0.565,0.419,0.255,0.187,0.599,12.1,1.1000000000000005,0.5999999999999979
1610612750,Minnesota Timberwolves,82,0.439,48.4,41.6,91.3,0.456,10.1,28.7,0.351,19.1,24.3,0.787,11.3,33.5,44.8,24.6,13.1,8.3,5.0,5.5,20.3,21.9,112.5,-1.5,2018-19,2018,Average,31.5,62.599999999999994,0.503,0.314,0.266,0.252,0.591,11.500000000000002,-0.5,1.5999999999999979
1610612740,New Orleans Pelicans,82,0.402,48.2,43.7,92.2,0.473,10.3,29.9,0.344,17.8,23.4,0.761,11.1,36.2,47.3,27.0,14.8,7.4,5.4,5.4,21.1,21.0,115.4,-1.3,2018-19,2018,Average,33.400000000000006,62.300000000000004,0.536,0.324,0.254,0.235,0.618,12.2,0.0,-0.10000000000000142
1610612752,New York Knicks,82,0.207,48.2,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,10.5,34.3,44.7,20.1,14.0,6.8,5.1,5.6,20.9,20.8,104.6,-9.2,2018-19,2018,Unsuccessful,28.200000000000003,58.8,0.48,0.334,0.271,0.235,0.526,6.100000000000001,-0.5,-0.09999999999999787
1610612760,Oklahoma City Thunder,82,0.598,48.4,42.6,94.0,0.454,11.4,32.6,0.348,17.8,25.0,0.713,12.6,35.5,48.1,23.4,14.0,9.3,5.2,5.1,22.4,22.5,114.5,3.4,2018-19,2018,Average,31.200000000000003,61.4,0.508,0.347,0.266,0.262,0.549,9.399999999999999,0.10000000000000053,0.10000000000000142
1610612753,Orlando Magic,82,0.512,48.2,40.4,89.1,0.454,11.4,32.1,0.356,15.0,19.2,0.782,10.0,35.4,45.4,25.5,13.2,6.6,5.4,4.4,18.6,18.7,107.3,0.7,2018-19,2018,Average,29.0,56.99999999999999,0.509,0.36,0.215,0.22,0.631,12.3,1.0,0.09999999999999787
1610612755,Philadelphia 76ers,82,0.622,48.3,41.5,88.2,0.471,10.8,30.2,0.359,21.2,27.5,0.771,10.9,36.9,47.8,26.9,14.9,7.4,5.3,4.1,21.3,22.1,115.2,2.7,2018-19,2018,Successful,30.7,58.0,0.529,0.342,0.312,0.228,0.648,11.999999999999998,1.2000000000000002,0.8000000000000007
1610612756,Phoenix Suns,82,0.232,48.5,40.1,87.4,0.459,9.6,29.3,0.329,17.6,22.7,0.779,9.1,31.3,40.4,23.9,15.6,9.0,5.1,5.0,23.6,20.7,107.5,-9.3,2018-19,2018,Unsuccessful,30.5,58.10000000000001,0.525,0.335,0.26,0.225,0.596,8.299999999999999,0.09999999999999964,-2.900000000000002
1610612757,Portland Trail Blazers,82,0.646,48.4,42.3,90.6,0.467,11.0,30.7,0.359,19.0,23.3,0.814,11.8,36.2,48.0,23.0,13.8,6.7,5.0,5.1,20.4,20.7,114.7,4.2,2018-19,2018,Successful,31.299999999999997,59.89999999999999,0.523,0.339,0.257,0.246,0.544,9.2,-0.09999999999999964,0.3000000000000007
1610612758,Sacramento Kings,82,0.476,48.1,43.2,93.1,0.464,11.3,29.9,0.378,16.5,22.7,0.726,11.0,34.4,45.4,25.4,13.4,8.3,4.4,5.1,21.4,21.4,114.2,-1.1,2018-19,2018,Average,31.900000000000002,63.199999999999996,0.505,0.321,0.244,0.242,0.588,11.999999999999998,-0.6999999999999993,0.0
1610612759,San Antonio Spurs,82,0.585,48.3,42.3,88.4,0.478,9.9,25.3,0.392,17.2,21.0,0.819,9.2,35.5,44.7,24.5,12.1,6.1,4.7,4.0,18.1,19.6,111.7,1.7,2018-19,2018,Average,32.4,63.10000000000001,0.513,0.286,0.238,0.206,0.579,12.4,0.7000000000000002,1.5
1610612761,Toronto Raptors,82,0.707,48.5,42.2,89.1,0.474,12.4,33.8,0.366,17.7,22.0,0.804,9.6,35.6,45.2,25.4,14.0,8.3,5.3,4.5,21.0,20.5,114.4,6.1,2018-19,2018,Successful,29.800000000000004,55.3,0.539,0.379,0.247,0.212,0.602,11.399999999999999,0.7999999999999998,-0.5
1610612762,Utah Jazz,82,0.61,48.2,40.4,86.4,0.468,12.1,34.0,0.356,18.8,25.5,0.736,10.0,36.4,46.4,26.0,15.1,8.1,5.9,4.6,21.1,22.4,111.7,5.3,2018-19,2018,Successful,28.299999999999997,52.400000000000006,0.54,0.394,0.295,0.216,0.644,10.9,1.3000000000000007,1.2999999999999972
1610612764,Washington Wizards,82,0.39,48.6,42.1,90.1,0.468,11.3,33.3,0.341,18.4,23.9,0.768,9.7,32.7,42.4,26.3,14.1,8.3,4.6,4.6,20.7,21.2,114.0,-2.9,2018-19,2018,Unsuccessful,30.8,56.8,0.542,0.37,0.265,0.229,0.625,12.200000000000001,0.0,0.5
1610612737,Atlanta Hawks,67,0.299,48.6,40.6,90.6,0.449,12.0,36.1,0.333,18.5,23.4,0.79,9.9,33.4,43.3,24.0,16.2,7.8,5.1,6.4,23.1,21.0,111.8,-8.0,2019-20,2019,Unsuccessful,28.6,54.49999999999999,0.525,0.398,0.258,0.229,0.591,7.800000000000001,-1.3000000000000007,-2.1000000000000014
1610612738,Boston Celtics,72,0.667,48.4,41.3,89.6,0.461,12.6,34.5,0.364,18.6,23.2,0.801,10.7,35.4,46.1,23.0,13.8,8.3,5.6,5.5,21.6,20.7,113.7,6.3,2019-20,2019,Successful,28.699999999999996,55.099999999999994,0.521,0.385,0.259,0.232,0.557,9.2,0.09999999999999964,-0.9000000000000021
1610612751,Brooklyn Nets,72,0.486,48.6,40.4,90.3,0.448,13.1,38.1,0.343,17.9,24.1,0.745,10.6,37.3,47.9,24.5,15.3,6.4,4.5,5.3,21.0,21.1,111.8,-0.6,2019-20,2019,Average,27.299999999999997,52.199999999999996,0.523,0.422,0.267,0.221,0.606,9.2,-0.7999999999999998,0.10000000000000142
1610612766,Charlotte Hornets,65,0.354,48.5,37.3,85.9,0.434,12.1,34.3,0.352,16.2,21.6,0.748,11.0,31.8,42.8,23.8,14.6,6.6,4.1,5.0,18.8,20.6,102.9,-6.8,2019-20,2019,Unsuccessful,25.199999999999996,51.60000000000001,0.488,0.399,0.251,0.257,0.638,9.200000000000001,-0.9000000000000004,1.8000000000000007
1610612741,Chicago Bulls,65,0.338,48.2,39.6,88.6,0.447,12.2,35.1,0.348,15.5,20.5,0.755,10.5,31.4,41.9,23.2,15.5,10.0,4.1,5.9,21.8,19.2,106.8,-3.1,2019-20,2019,Unsuccessful,27.400000000000002,53.49999999999999,0.512,0.396,0.231,0.251,0.586,7.699999999999999,-1.8000000000000007,-2.6000000000000014
1610612739,Cleveland Cavaliers,65,0.292,48.4,40.3,87.9,0.458,11.2,31.8,0.351,15.1,19.9,0.758,10.8,33.4,44.2,23.1,16.5,6.9,3.2,6.3,18.3,19.6,106.9,-7.9,2019-20,2019,Unsuccessful,29.099999999999998,56.10000000000001,0.519,0.362,0.226,0.244,0.573,6.600000000000001,-3.0999999999999996,1.3000000000000007
1610612742,Dallas Mavericks,75,0.573,48.5,41.7,90.3,0.461,15.1,41.3,0.367,18.6,23.8,0.779,10.5,36.4,46.9,24.7,12.7,6.1,4.8,4.1,19.5,21.3,117.0,4.9,2019-20,2019,Average,26.6,49.0,0.543,0.457,0.264,0.224,0.592,12.0,0.7000000000000002,1.8000000000000007
1610612743,Denver Nuggets,73,0.63,48.6,42.0,88.9,0.473,11.0,30.6,0.359,16.2,20.9,0.777,10.8,33.4,44.1,26.7,13.8,8.0,4.6,4.4,20.3,20.5,111.3,2.1,2019-20,2019,Successful,31.0,58.300000000000004,0.532,0.344,0.235,0.245,0.636,12.899999999999999,0.1999999999999993,0.1999999999999993
1610612765,Detroit Pistons,66,0.303,48.4,39.3,85.7,0.459,12.0,32.7,0.367,16.6,22.4,0.743,9.8,32.0,41.7,24.1,15.3,7.4,4.5,5.6,19.7,19.8,107.2,-3.6,2019-20,2019,Unsuccessful,27.299999999999997,53.0,0.515,0.382,0.261,0.235,0.613,8.8,-1.0999999999999996,0.10000000000000142
1610612744,Golden State Warriors,65,0.231,48.4,38.6,88.2,0.438,10.4,31.3,0.334,18.7,23.2,0.803,10.0,32.9,42.8,25.6,14.9,8.2,4.6,4.9,20.1,20.1,106.3,-8.7,2019-20,2019,Unsuccessful,28.200000000000003,56.900000000000006,0.496,0.355,0.263,0.234,0.663,10.700000000000001,-0.3000000000000007,0.0
1610612745,Houston Rockets,72,0.611,48.3,40.8,90.4,0.451,15.6,45.3,0.345,20.6,26.1,0.791,9.8,34.5,44.3,21.6,14.7,8.7,5.2,4.9,21.8,21.0,117.8,3.0,2019-20,2019,Successful,25.199999999999996,45.10000000000001,0.559,0.501,0.289,0.221,0.529,6.900000000000002,0.2999999999999998,-0.8000000000000007
1610612754,Indiana Pacers,73,0.616,48.3,42.1,88.5,0.476,10.2,28.0,0.363,15.0,19.1,0.787,8.7,34.1,42.8,25.9,13.2,7.4,5.2,4.6,19.8,18.8,109.4,2.0,2019-20,2019,Successful,31.900000000000002,60.5,0.527,0.316,0.216,0.203,0.615,12.7,0.6000000000000005,-1.0
1610612746,LA Clippers,72,0.681,48.3,41.6,89.2,0.466,12.4,33.5,0.371,20.8,26.3,0.791,10.7,37.0,47.7,23.7,14.6,7.1,4.7,4.7,22.1,22.9,116.3,6.4,2019-20,2019,Successful,29.200000000000003,55.7,0.524,0.376,0.295,0.224,0.57,9.1,0.0,0.7999999999999972
1610612747,Los Angeles Lakers,71,0.732,48.1,42.3,88.3,0.48,11.0,31.6,0.349,17.7,24.3,0.729,10.7,35.1,45.7,25.4,15.2,8.6,6.6,3.7,20.7,21.7,113.4,5.8,2019-20,2019,Successful,31.299999999999997,56.699999999999996,0.552,0.358,0.275,0.234,0.6,10.2,2.8999999999999995,1.0
1610612763,Memphis Grizzlies,73,0.466,48.1,42.5,90.9,0.468,10.9,31.5,0.347,16.6,21.8,0.763,10.3,36.2,46.5,26.9,15.2,7.9,5.5,5.3,21.2,20.2,112.6,-1.1,2019-20,2019,Average,31.6,59.400000000000006,0.532,0.347,0.24,0.222,0.633,11.7,0.20000000000000018,-1.0
1610612748,Miami Heat,73,0.603,48.6,39.5,84.4,0.468,13.4,35.4,0.379,19.7,25.2,0.783,8.5,35.9,44.4,25.9,14.9,7.5,4.5,4.1,20.6,21.7,112.0,2.9,2019-20,2019,Successful,26.1,49.00000000000001,0.533,0.419,0.299,0.191,0.656,10.999999999999998,0.40000000000000036,1.0999999999999979
1610612749,Milwaukee Bucks,73,0.767,48.2,43.3,90.9,0.476,13.8,38.9,0.355,18.3,24.7,0.742,9.5,42.2,51.7,25.9,15.1,7.2,5.9,4.5,19.6,21.7,118.7,10.1,2019-20,2019,Successful,29.499999999999996,52.00000000000001,0.567,0.428,0.272,0.184,0.598,10.799999999999999,1.4000000000000004,2.099999999999998
1610612750,Minnesota Timberwolves,64,0.297,48.6,40.4,91.6,0.441,13.3,39.7,0.336,19.1,25.4,0.753,10.5,34.3,44.8,23.8,15.3,8.7,5.7,5.5,21.4,21.6,113.3,-4.3,2019-20,2019,Unsuccessful,27.099999999999998,51.89999999999999,0.522,0.433,0.277,0.234,0.589,8.5,0.20000000000000018,0.20000000000000284
1610612740,New Orleans Pelicans,72,0.417,48.4,42.6,91.6,0.465,13.6,36.9,0.37,17.1,23.4,0.729,11.1,35.4,46.5,26.8,16.4,7.5,5.0,4.8,21.2,21.1,115.8,-1.3,2019-20,2019,Average,29.0,54.699999999999996,0.53,0.403,0.255,0.239,0.629,10.400000000000002,0.20000000000000018,-0.09999999999999787
1610612752,New York Knicks,66,0.318,48.4,40.0,89.3,0.447,9.6,28.4,0.337,16.3,23.5,0.694,12.0,34.5,46.5,22.1,14.3,7.6,4.7,5.0,22.2,19.8,105.8,-6.5,2019-20,2019,Unsuccessful,30.4,60.9,0.499,0.318,0.263,0.258,0.552,7.800000000000001,-0.2999999999999998,-2.3999999999999986
1610612760,Oklahoma City Thunder,72,0.611,48.4,40.0,85.5,0.468,10.7,30.2,0.355,19.8,24.8,0.796,8.2,34.7,42.9,21.7,13.7,7.6,4.9,4.0,19.3,22.8,110.4,2.0,2019-20,2019,Successful,29.3,55.3,0.53,0.353,0.29,0.191,0.542,8.0,0.9000000000000004,3.5
1610612753,Orlando Magic,73,0.452,48.1,39.3,88.6,0.444,11.1,32.2,0.343,17.6,22.7,0.774,10.3,34.2,44.5,23.9,12.8,8.2,5.4,4.6,18.3,19.5,107.3,-1.0,2019-20,2019,Average,28.199999999999996,56.39999999999999,0.5,0.363,0.256,0.231,0.608,11.099999999999998,0.8000000000000007,1.1999999999999993
1610612755,Philadelphia 76ers,73,0.589,48.2,41.1,87.9,0.468,11.6,31.6,0.368,16.9,22.4,0.755,10.5,35.0,45.4,25.8,14.2,8.0,5.3,4.0,20.9,20.5,110.7,2.4,2019-20,2019,Average,29.5,56.300000000000004,0.524,0.359,0.255,0.231,0.628,11.600000000000001,1.2999999999999998,-0.3999999999999986
1610612756,Phoenix Suns,73,0.466,48.2,41.2,88.1,0.468,11.4,31.8,0.358,19.9,23.8,0.834,9.8,33.8,43.5,27.2,14.8,7.7,4.0,5.5,22.0,22.6,113.6,0.2,2019-20,2019,Average,29.800000000000004,56.3,0.529,0.361,0.27,0.225,0.66,12.399999999999999,-1.5,0.6000000000000014
1610612757,Portland Trail Blazers,74,0.473,48.2,42.2,91.2,0.463,12.9,34.1,0.377,17.7,22.1,0.804,10.2,35.1,45.3,20.6,12.8,6.3,6.1,4.9,21.7,20.1,115.0,-1.1,2019-20,2019,Average,29.300000000000004,57.1,0.513,0.374,0.242,0.225,0.488,7.800000000000001,1.1999999999999993,-1.5999999999999979
1610612758,Sacramento Kings,72,0.431,48.5,40.9,88.4,0.462,12.7,34.9,0.364,15.7,20.3,0.77,9.7,32.9,42.6,23.8,14.5,7.7,4.1,4.2,22.2,19.5,110.1,-2.0,2019-20,2019,Average,28.2,53.50000000000001,0.527,0.395,0.23,0.228,0.582,9.3,-0.10000000000000053,-2.6999999999999993
1610612759,San Antonio Spurs,71,0.451,48.5,42.2,89.4,0.472,10.7,28.5,0.376,19.0,23.4,0.81,9.0,35.6,44.6,24.7,12.6,7.3,5.5,4.3,19.4,20.1,114.1,-1.1,2019-20,2019,Average,31.500000000000004,60.900000000000006,0.517,0.319,0.262,0.202,0.585,12.1,1.2000000000000002,0.7000000000000028
