TEAM_ID,TEAM_NAME,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,GP_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON,SEASON_START_YEAR,TEAM_SUCCESS_GROUP,SHOOTING_EFFICIENCY_GAP,REB_PCT_BALANCE,PACE_ADJ_NET_RATING,POSSESSION_CONTROL_INDEX,TEAM_SUCCESS_GROUP_ENCODED
1610612753,Orlando Magic,82,0.573,3956.0,112.9,110.8,2.2,0.61,1.68,18.1,0.297,0.737,0.515,0.15,0.541,0.577,97.37,8022,0.513,1,12,17,22,3,14,22,27,25,7,2,4,26,15,17,27,12,2023-24,2023,Average,0.036,0.44,2.259,0.365,
1610612755,Philadelphia 76ers,82,0.573,3956.0,116.2,113.0,3.1,0.6,2.07,18.0,0.292,0.701,0.493,0.122,0.532,0.574,98.17,8090,0.506,1,12,17,14,11,9,25,6,26,10,25,22,2,24,19,18,17,2023-24,2023,Average,0.042,0.409,3.158,0.371,
1610612756,Phoenix Suns,82,0.598,3956.0,116.8,113.7,3.1,0.637,1.82,19.4,0.292,0.714,0.514,0.15,0.565,0.603,99.0,8158,0.527,1,8,17,10,13,8,14,24,11,9,20,7,25,6,4,15,5,2023-24,2023,Average,0.038,0.422,3.131,0.364,
1610612757,Portland Trail Blazers,82,0.256,3976.0,107.6,116.6,-9.0,0.587,1.52,16.7,0.32,0.697,0.498,0.154,0.503,0.539,97.88,8103,0.434,1,27,2,29,23,28,30,30,30,3,28,19,29,30,30,21,30,2023-24,2023,Unsuccessful,0.036,0.377,-9.195,0.344,0.0
1610612758,Sacramento Kings,82,0.561,3971.0,116.2,114.4,1.8,0.654,2.16,19.9,0.285,0.744,0.507,0.131,0.556,0.582,99.46,8226,0.5,1,16,3,13,14,16,7,4,8,15,1,9,11,14,14,14,19,2023-24,2023,Average,0.026,0.459,1.81,0.376,
1610612759,San Antonio Spurs,82,0.268,3966.0,109.3,115.6,-6.4,0.712,1.97,20.5,0.269,0.721,0.492,0.148,0.532,0.563,101.8,8413,0.48,1,26,7,26,21,25,1,17,3,23,13,23,24,23,25,3,23,2023-24,2023,Unsuccessful,0.031,0.452,-6.287,0.344,0.0
1610612761,Toronto Raptors,82,0.305,3961.0,111.8,118.1,-6.3,0.674,2.04,19.9,0.281,0.694,0.484,0.139,0.535,0.566,99.91,8241,0.474,1,25,10,24,26,24,2,15,7,18,29,27,20,21,23,12,25,2023-24,2023,Unsuccessful,0.031,0.413,-6.306,0.345,0.0
1610612762,Utah Jazz,82,0.378,3961.0,114.5,119.6,-5.1,0.648,1.74,18.9,0.325,0.717,0.521,0.155,0.539,0.579,100.26,8281,0.478,1,23,10,18,30,23,10,26,17,2,18,3,30,18,15,10,24,2023-24,2023,Unsuccessful,0.04,0.392,-5.087,0.366,0.0
1610612764,Washington Wizards,82,0.183,3946.0,110.2,118.9,-8.7,0.65,2.0,19.5,0.24,0.683,0.459,0.136,0.538,0.567,103.07,8461,0.454,1,29,23,25,28,27,9,16,9,30,30,30,16,19,22,1,27,2023-24,2023,Unsuccessful,0.029,0.443,-8.441,0.323,0.0
1610612737,Atlanta Hawks,82,0.488,3956.0,113.7,114.8,-1.1,0.682,1.91,19.9,0.3,0.715,0.503,0.149,0.546,0.579,103.41,8521,0.498,1,16,14,17,18,18,5,13,7,13,10,13,22,17,17,3,17,2024-25,2024,Average,0.033,0.415,-1.064,0.354,
1610612738,Boston Celtics,82,0.744,3966.0,119.5,110.1,9.4,0.628,2.2,19.0,0.291,0.717,0.506,0.122,0.561,0.591,96.59,7979,0.542,1,3,6,2,4,2,20,3,13,18,7,11,2,5,8,29,3,2024-25,2024,Successful,0.03,0.426,9.732,0.384,1.0
1610612751,Brooklyn Nets,82,0.317,3956.0,108.1,115.4,-7.3,0.669,1.66,18.4,0.294,0.699,0.487,0.156,0.516,0.552,96.73,7970,0.452,1,25,14,28,23,26,9,25,21,16,23,25,27,27,26,28,27,2024-25,2024,Unsuccessful,0.036,0.405,-7.547,0.331,0.0
1610612766,Charlotte Hornets,82,0.232,3951.0,106.7,115.7,-9.1,0.635,1.57,17.5,0.308,0.705,0.5,0.157,0.503,0.537,98.22,8079,0.45,1,28,18,29,24,27,16,28,26,8,17,16,28,30,30,23,29,2024-25,2024,Unsuccessful,0.034,0.397,-9.265,0.343,0.0
1610612741,Chicago Bulls,82,0.476,3951.0,113.2,114.8,-1.6,0.673,1.98,19.9,0.26,0.722,0.496,0.141,0.553,0.585,103.61,8532,0.495,1,18,18,20,19,20,7,10,6,28,5,18,15,13,13,2,20,2024-25,2024,Average,0.032,0.462,-1.544,0.355,
1610612739,Cleveland Cavaliers,82,0.78,3951.0,121.0,111.8,9.2,0.631,2.13,19.6,0.296,0.7,0.505,0.131,0.578,0.607,100.31,8267,0.546,1,2,18,1,8,3,19,5,8,15,22,12,4,1,1,10,2,2024-25,2024,Successful,0.029,0.404,9.172,0.374,1.0
1610612742,Dallas Mavericks,82,0.476,3946.0,113.7,115.0,-1.3,0.601,1.8,18.2,0.271,0.694,0.488,0.14,0.549,0.583,100.15,8238,0.496,1,18,23,18,20,19,27,19,23,25,25,24,12,14,14,12,19,2024-25,2024,Average,0.034,0.423,-1.298,0.348,
1610612743,Denver Nuggets,82,0.61,3971.0,118.9,115.1,3.8,0.683,2.17,21.1,0.311,0.709,0.52,0.14,0.573,0.604,100.67,8328,0.529,1,6,4,4,21,9,4,4,1,5,14,2,13,2,2,8,4,2024-25,2024,Successful,0.031,0.398,3.775,0.38,1.0
1610612765,Detroit Pistons,82,0.537,3961.0,114.6,112.5,2.1,0.618,1.78,18.6,0.305,0.714,0.511,0.147,0.547,0.58,100.27,8268,0.509,1,14,9,14,10,12,21,20,19,10,11,5,21,16,16,11,14,2024-25,2024,Average,0.033,0.409,2.094,0.364,
1610612744,Golden State Warriors,82,0.585,3946.0,114.2,111.0,3.2,0.714,2.07,20.1,0.314,0.716,0.509,0.141,0.536,0.568,99.37,8173,0.515,1,11,23,16,7,10,1,7,4,4,8,7,14,20,20,17,10,2024-25,2024,Average,0.032,0.402,3.22,0.368,
1610612745,Houston Rockets,82,0.634,3956.0,114.9,110.3,4.6,0.549,1.68,16.4,0.363,0.715,0.533,0.14,0.523,0.553,99.03,8159,0.515,1,4,14,12,5,7,30,24,30,1,9,1,11,23,24,18,11,2024-25,2024,Successful,0.03,0.352,4.645,0.393,1.0
1610612754,Indiana Pacers,82,0.61,3971.0,115.4,113.3,2.1,0.671,2.22,20.5,0.254,0.705,0.483,0.13,0.562,0.594,100.76,8341,0.521,1,6,4,9,14,13,8,2,2,29,18,28,3,4,5,7,9,2024-25,2024,Successful,0.032,0.451,2.084,0.353,1.0
1610612746,LA Clippers,82,0.61,3961.0,114.3,109.4,4.9,0.605,1.69,18.4,0.282,0.734,0.512,0.151,0.554,0.589,98.24,8099,0.521,1,6,9,15,3,5,24,23,20,19,1,4,23,11,9,22,8,2024-25,2024,Successful,0.035,0.452,4.988,0.361,1.0
1610612747,Los Angeles Lakers,82,0.61,3946.0,115.0,113.8,1.2,0.635,1.86,18.9,0.273,0.702,0.495,0.142,0.557,0.593,98.34,8084,0.511,1,6,23,11,17,14,14,16,14,23,21,21,16,8,7,20,13,2024-25,2024,Successful,0.036,0.429,1.22,0.353,1.0
1610612763,Memphis Grizzlies,82,0.585,3941.0,117.2,112.6,4.7,0.635,1.81,19.1,0.33,0.702,0.518,0.151,0.554,0.588,103.69,8513,0.524,1,11,29,6,11,6,15,17,12,3,20,3,24,12,12,1,7,2024-25,2024,Average,0.034,0.372,4.533,0.367,
1610612748,Miami Heat,82,0.451,3986.0,112.4,112.0,0.4,0.653,1.94,19.2,0.263,0.724,0.496,0.138,0.544,0.576,97.08,8066,0.505,1,20,1,21,9,16,10,12,11,27,4,20,9,19,18,27,15,2024-25,2024,Average,0.032,0.461,0.412,0.358,
1610612749,Milwaukee Bucks,82,0.585,3951.0,115.1,112.7,2.4,0.607,1.91,18.7,0.235,0.725,0.491,0.133,0.568,0.598,99.92,8228,0.513,1,11,18,10,12,11,23,14,18,30,3,23,5,3,3,14,12,2024-25,2024,Average,0.03,0.49,2.402,0.358,
1610612750,Minnesota Timberwolves,82,0.598,3966.0,115.7,110.8,5.0,0.637,1.81,18.7,0.3,0.709,0.507,0.146,0.554,0.588,97.95,8097,0.524,1,10,6,8,6,4,11,18,17,14,13,10,19,10,11,25,6,2024-25,2024,Average,0.034,0.409,5.105,0.361,
1610612740,New Orleans Pelicans,82,0.256,3951.0,109.7,119.1,-9.4,0.636,1.76,18.3,0.303,0.682,0.487,0.146,0.519,0.552,99.77,8212,0.455,1,27,18,25,29,29,13,21,22,11,29,26,18,26,27,15,26,2024-25,2024,Unsuccessful,0.033,0.379,-9.422,0.341,0.0
1610612752,New York Knicks,82,0.622,3976.0,117.3,113.3,4.0,0.634,2.07,19.6,0.305,0.71,0.508,0.134,0.556,0.589,97.64,8093,0.527,1,5,2,5,13,8,17,6,10,9,12,9,7,9,10,26,5,2024-25,2024,Successful,0.033,0.405,4.097,0.374,1.0
1610612760,Oklahoma City Thunder,82,0.829,3941.0,119.2,106.6,12.7,0.602,2.29,18.9,0.281,0.704,0.496,0.116,0.56,0.593,100.9,8286,0.562,1,1,29,3,1,1,26,1,15,20,19,19,1,7,6,5,1,2024-25,2024,Successful,0.033,0.423,12.587,0.38,1.0
1610612753,Orlando Magic,82,0.5,3946.0,108.9,109.1,-0.2,0.603,1.62,17.1,0.302,0.72,0.501,0.147,0.51,0.55,96.51,7935,0.497,1,15,23,27,2,17,25,26,27,12,6,15,20,29,28,30,18,2024-25,2024,Average,0.04,0.418,-0.207,0.354,
1610612755,Philadelphia 76ers,82,0.293,3961.0,111.0,117.3,-6.3,0.584,1.7,17.1,0.279,0.678,0.471,0.138,0.527,0.563,98.13,8098,0.459,1,26,9,23,26,25,29,22,28,21,30,30,8,22,22,24,25,2024-25,2024,Unsuccessful,0.036,0.399,-6.42,0.333,0.0
1610612756,Phoenix Suns,82,0.439,3966.0,114.7,117.7,-3.0,0.673,1.97,20.0,0.264,0.709,0.493,0.142,0.561,0.595,98.31,8121,0.495,1,21,6,13,27,23,6,11,5,26,15,22,17,6,4,21,21,2024-25,2024,Average,0.034,0.445,-3.052,0.351,
1610612757,Portland Trail Blazers,82,0.439,3956.0,111.0,113.7,-2.7,0.587,1.49,16.9,0.332,0.682,0.501,0.16,0.521,0.555,99.51,8192,0.473,1,21,14,22,16,21,28,29,29,2,28,14,29,25,23,16,24,2024-25,2024,Average,0.034,0.35,-2.713,0.341,
1610612758,Sacramento Kings,82,0.488,3976.0,115.9,115.3,0.6,0.615,1.99,18.8,0.294,0.728,0.51,0.133,0.548,0.582,98.91,8189,0.502,1,16,2,7,22,15,22,9,16,17,2,6,6,15,15,19,16,2024-25,2024,Average,0.034,0.434,0.607,0.377,
1610612759,San Antonio Spurs,82,0.415,3946.0,113.5,116.3,-2.8,0.685,2.06,20.1,0.278,0.69,0.485,0.138,0.544,0.575,100.08,8231,0.493,1,23,23,19,25,22,3,8,3,22,26,27,10,18,19,13,22,2024-25,2024,Average,0.031,0.412,-2.798,0.347,
1610612761,Toronto Raptors,82,0.366,3961.0,109.6,113.6,-4.1,0.685,1.86,19.6,0.311,0.696,0.5,0.152,0.522,0.553,100.62,8297,0.477,1,24,9,26,15,24,2,15,9,6,24,17,25,24,25,9,23,2024-25,2024,Unsuccessful,0.031,0.385,-4.075,0.348,0.0
1610612762,Utah Jazz,82,0.207,3961.0,110.2,119.4,-9.2,0.633,1.48,17.9,0.311,0.705,0.508,0.17,0.533,0.568,100.85,8322,0.45,1,30,9,24,30,28,18,30,24,7,16,8,30,21,21,6,28,2024-25,2024,Unsuccessful,0.035,0.394,-9.122,0.338,0.0
1610612764,Washington Wizards,82,0.22,3946.0,105.8,118.0,-12.2,0.637,1.61,17.8,0.272,0.685,0.476,0.152,0.512,0.546,101.82,8371,0.437,1,29,23,30,28,30,12,27,25,24,27,29,26,28,29,4,30,2024-25,2024,Unsuccessful,0.034,0.413,-11.982,0.324,0.0
