TEAM_ID,TEAM_NAME,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,GP_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON,SEASON_START_YEAR,TEAM_SUCCESS_GROUP,SHOOTING_EFFICIENCY_GAP,REB_PCT_BALANCE,PACE_ADJ_NET_RATING,POSSESSION_CONTROL_INDEX,TEAM_SUCCESS_GROUP_ENCODED,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TWO_PCT,FG3A_RATE,FT_RATE,OREB_SHARE,ASSISTED_FG_RATE,BALL_CONTROL,NEXT_W_PCT,NEXT_SEASON_START_YEAR,W_PCT_CHANGE,DECLINE_RISK,PLAYER_COUNT,ROTATION_PLAYER_COUNT,MINUTES_WEIGHTED_AGE,MINUTES_WEIGHTED_AVAILABILITY,TOP3_MINUTES_SHARE,TOP5_MINUTES_SHARE,TOP3_POINTS_SHARE,MULTI_TEAM_PLAYER_SHARE,MULTI_TEAM_MINUTES_SHARE,RETURNING_MINUTES_SHARE,RETURNING_POINTS_SHARE,RETURNING_PLAYER_SHARE,MW_PLAYER_OFF_RATING,MW_PLAYER_DEF_RATING,MW_PLAYER_NET_RATING,MW_PLAYER_TS_PCT,MW_PLAYER_EFG_PCT,MW_PLAYER_USG_PCT,MW_PLAYER_PIE,MW_PLAYER_AST_PCT,MW_PLAYER_REB_PCT,MW_PLAYER_PACE,ROTATION_USAGE_STD,ROTATION_AGE_STD
1610612759,San Antonio Spurs,82,0.817,3941.0,109.3,98.2,11.1,0.611,1.88,18.8,0.266,0.746,0.516,0.138,0.526,0.564,94.54,7767,0.578,1,2,29,4,1,1,7,2,3,23,4,6,6,2,3,24,1,2015-16,2015,Successful,0.038,0.48,11.741,0.378,2,40.1,82.9,0.484,7.0,18.5,0.375,16.4,20.4,0.803,9.4,34.5,43.9,24.5,13.1,8.3,5.9,3.9,17.5,19.5,103.5,10.6,3,24,2,25,26,2,25,28,2,25,5,15,3,4,11,6,2,1,22,10,2,0.514,0.223,0.246,0.214,0.611,11.4,0.744,2016.0,-0.07299999999999995,1.0,18,11,30.99590139928666,0.8478729048171227,0.31829212305617255,0.4912835474980171,0.4091059420130085,0.2222222222222222,0.09726981584000735,,,,107.65465302788282,97.44469725920918,10.218361612464557,0.5564368922348217,0.5197793517751896,0.19541288811247484,0.11377437511774179,0.1527781302686966,0.09090527071503089,95.83211151866692,0.038566032243091936,5.246013835001276
1610612759,San Antonio Spurs,82,0.744,3961.0,110.3,102.9,7.4,0.606,1.77,18.1,0.282,0.73,0.511,0.141,0.524,0.564,94.86,7832,0.551,1,2,13,9,1,2,9,5,6,14,10,6,14,10,9,27,2,2016-17,2016,Successful,0.04,0.448,7.801,0.37,2,39.3,83.7,0.469,9.2,23.5,0.391,17.6,22.0,0.797,10.0,33.9,43.9,23.8,13.4,8.0,5.9,4.1,18.3,19.8,105.3,7.2,14,24,7,17,25,1,18,24,7,16,12,11,7,10,11,2,5,7,17,14,2,0.5,0.281,0.263,0.228,0.606,10.4,0.573,2017.0,-0.17100000000000004,1.0,16,11,29.937346797946645,0.8769728256753344,0.3340730455272238,0.5047950012623075,0.4542086372583073,0.0,0.0,0.689813935874779,0.7260622901470418,0.5,108.86237093326602,101.30919189598585,7.563530547841453,0.5626504926365395,0.527426885466633,0.1949141254733653,0.10976502810738029,0.15218438963224776,0.091773556004376,96.23203852730792,0.05383200068287135,4.6974584300959314
1610612759,San Antonio Spurs,82,0.573,3946.0,107.1,104.1,3.0,0.583,1.73,17.3,0.277,0.741,0.508,0.137,0.507,0.543,95.7,7867,0.525,1,12,23,17,4,8,18,6,13,9,8,8,6,26,25,28,6,2017-18,2017,Average,0.036,0.464,3.135,0.371,1,39.0,85.4,0.457,8.5,24.1,0.352,16.1,20.9,0.772,10.4,33.9,44.2,22.8,13.1,7.7,5.6,3.9,17.2,19.7,102.7,2.9,17,22,16,28,27,26,19,18,13,6,14,11,15,4,14,4,2,1,18,27,8,0.498,0.282,0.245,0.235,0.585,9.7,0.585,2018.0,0.01200000000000001,0.0,17,11,29.483428873120463,0.8677108495172636,0.33422503801317793,0.5168407670214563,0.3951804368471035,0.0,0.0,0.86786340598074,0.8691832858499525,0.6470588235294118,105.37846081263727,102.6602725375908,2.7342963507349216,0.5415639655347186,0.5074991659064031,0.1939747268119615,0.10562158844399391,0.1458764681534043,0.090715071295827,97.14658812045953,0.04047078325805741,5.799686511904211
1610612759,San Antonio Spurs,82,0.585,3961.0,112.2,110.6,1.6,0.58,2.03,18.1,0.246,0.744,0.501,0.122,0.534,0.572,98.88,8162,0.516,1,11,15,6,20,12,22,4,12,29,6,16,1,6,8,22,10,2018-19,2018,Average,0.038,0.498,1.618,0.379,1,42.3,88.4,0.478,9.9,25.3,0.392,17.2,21.0,0.819,9.2,35.5,44.7,24.5,12.1,6.1,4.7,4.0,18.1,19.6,111.7,1.7,8,17,2,26,30,1,20,24,1,27,12,21,16,1,30,21,3,1,25,18,12,0.513,0.286,0.238,0.206,0.579,12.4,0.451,2019.0,-0.13399999999999995,1.0,15,9,28.773323880696527,0.9149376164105638,0.39370768639211406,0.5862635979715057,0.4787657597876576,0.0,0.0,0.6207452115859043,0.6326034063260341,0.4,110.85214834535067,109.12962035778926,1.712976345672111,0.5775305089301829,0.5434945659462198,0.1955755696464581,0.10303842310300204,0.14596647902600643,0.0894138743575803,100.12298715447247,0.049737334761080665,3.711842908553348
1610612759,San Antonio Spurs,71,0.451,3443.0,111.7,112.6,-0.9,0.585,1.96,17.9,0.233,0.751,0.495,0.123,0.531,0.572,101.14,7249,0.502,21,19,21,10,24,16,21,1,12,30,4,18,1,16,11,14,15,2019-20,2019,Average,0.041,0.518,-0.89,0.372,1,42.2,89.4,0.472,10.7,28.5,0.376,19.0,23.4,0.81,9.0,35.6,44.6,24.7,12.6,7.3,5.5,4.3,19.4,20.1,114.1,-1.1,6,12,5,26,28,4,8,13,2,27,9,15,13,1,22,6,7,5,23,8,18,0.517,0.319,0.262,0.202,0.585,12.1,0.458,2020.0,0.007000000000000006,0.0,17,11,27.63963302179348,0.9067615457310146,0.3370593539044615,0.527688372973511,0.4057036577805332,0.0,0.0,0.8016272411646348,0.8378177309361439,0.6470588235294118,110.34477905975983,111.31094059145084,-0.9254345717514212,0.5720764833597124,0.5354812786274812,0.1956388695572413,0.10133952236627171,0.14881409374688964,0.08918954324835432,102.4120497208241,0.03799303981494723,4.554536381772854
1610612759,San Antonio Spurs,72,0.458,3496.0,110.5,112.0,-1.5,0.584,2.14,17.9,0.243,0.733,0.485,0.113,0.517,0.554,99.45,7236,0.493,1,19,1,19,17,21,20,2,16,27,18,24,2,27,26,15,21,2020-21,2020,Average,0.037,0.49,-1.508,0.372,1,41.9,90.5,0.462,9.9,28.4,0.35,17.4,22.0,0.792,9.3,34.6,43.9,24.4,11.4,7.0,5.1,5.1,18.0,18.6,111.1,-1.7,11,7,20,30,30,24,9,12,10,24,16,18,16,2,22,10,19,3,22,20,21,0.515,0.314,0.243,0.212,0.582,13.0,0.415,2021.0,-0.04300000000000004,0.0,17,9,25.938879481196157,0.848862839505219,0.34639472226720786,0.5447741908653141,0.40559440559440557,0.11764705882352941,0.05875714237141858,0.8530518812268464,0.8877372627372627,0.7058823529411765,109.30135770505956,110.61902272623603,-1.3235407354135829,0.5586745968224238,0.5249016060974963,0.19134372871151115,0.09785087499347851,0.14531507389625814,0.08728449050139415,100.76146125170717,0.04044597066717372,4.7945442245314265
1610612759,San Antonio Spurs,82,0.415,3961.0,111.9,111.7,0.2,0.646,2.19,19.5,0.281,0.711,0.494,0.126,0.527,0.556,100.51,8290,0.51,1,22,8,17,16,17,4,1,4,8,24,18,2,21,23,6,13,2021-22,2021,Average,0.029,0.43,0.199,0.368,1,43.2,92.7,0.467,11.3,32.0,0.352,15.4,20.4,0.754,11.0,34.3,45.3,27.9,12.7,7.6,4.9,4.9,18.1,18.9,113.2,0.1,3,2,14,26,25,18,29,25,25,7,13,9,2,5,11,10,21,2,24,8,17,0.526,0.345,0.22,0.243,0.646,15.2,0.268,2022.0,-0.14699999999999996,1.0,18,10,24.13352326531714,0.8404741497226592,0.36350802302778956,0.5552885340610006,0.42889203874320814,0.16666666666666666,0.13303335066946745,0.6690139341992394,0.7205291755256319,0.3888888888888889,110.9929926535317,110.02510451437433,0.973162187414867,0.5558301957632289,0.529620964834665,0.19039302754193876,0.09838223591101382,0.14901571284157247,0.08693622256894487,101.62622840739463,0.03722311110049777,3.2186953878862163
1610612759,San Antonio Spurs,82,0.268,3971.0,109.7,119.6,-9.9,0.632,1.78,18.7,0.299,0.709,0.495,0.148,0.525,0.554,102.07,8451,0.452,1,28,8,29,30,30,6,18,8,7,24,21,24,26,28,2,29,2022-23,2022,Unsuccessful,0.029,0.41,-9.699,0.347,0,43.1,92.6,0.465,11.1,32.2,0.345,15.8,21.2,0.743,11.8,31.9,43.7,27.2,15.3,7.0,3.9,5.3,19.9,18.5,113.0,-10.0,6,1,25,22,20,26,30,29,28,7,23,12,5,26,22,26,25,12,29,23,30,0.53,0.348,0.229,0.27,0.631,11.9,0.268,2023.0,0.0,0.0,20,9,23.931532658640926,0.7671145605017861,0.3124471966098642,0.4749209484400716,0.36184369707234454,0.15,0.12942087660885188,0.5789409286846253,0.6436002903459956,0.4,108.34180537907902,117.42263830673346,-9.073234803603023,0.5491249384037987,0.5185811648120814,0.19326674216388387,0.08751798078719575,0.1564420458834012,0.08066496337352161,103.20440227771962,0.03322463759335648,3.5276684147527875
1610612759,San Antonio Spurs,82,0.268,3966.0,109.3,115.6,-6.4,0.712,1.97,20.5,0.269,0.721,0.492,0.148,0.532,0.563,101.8,8413,0.48,1,26,7,26,21,25,1,17,3,23,13,23,24,23,25,3,23,2023-24,2023,Unsuccessful,0.031,0.452,-6.287,0.344,0,41.9,90.7,0.462,12.6,36.4,0.347,15.6,20.0,0.782,10.4,33.9,44.2,29.9,15.1,7.1,6.3,4.6,17.2,17.9,112.1,-6.5,18,7,25,16,11,28,25,28,14,18,8,8,2,27,22,3,8,3,25,23,25,0.54,0.401,0.221,0.235,0.714,14.8,0.415,2024.0,0.14699999999999996,0.0,18,9,23.131376953111413,0.8784676765063408,0.34317339484252,0.5593629897470779,0.4407673322862912,0.05555555555555555,0.004950154190261184,0.8069393789547331,0.7614987659860893,0.6666666666666666,107.83471243029446,114.00131929346502,-6.181582940033411,0.5615222553507566,0.5299762159609522,0.19608515065021412,0.09757557765708696,0.18122652215067941,0.09001108551126207,103.03403332112745,0.05104028909705657,2.6293687924887186
1610612759,San Antonio Spurs,82,0.415,3946.0,113.5,116.3,-2.8,0.685,2.06,20.1,0.278,0.69,0.485,0.138,0.544,0.575,100.08,8231,0.493,1,23,23,19,25,22,3,8,3,22,26,27,10,18,19,13,22,2024-25,2024,Average,0.031,0.412,-2.798,0.347,1,41.8,89.8,0.465,14.1,39.6,0.357,16.2,21.0,0.774,10.9,32.7,43.7,28.6,13.9,8.2,5.5,4.3,16.6,17.4,113.9,-2.8,14,15,17,9,7,20,24,21,21,17,21,19,6,10,12,4,7,3,28,16,21,0.552,0.441,0.234,0.249,0.684,14.7,,,,,19,9,26.627363098464453,0.8250375933483359,0.32678049282112825,0.527061419723684,0.3682871955394698,0.10526315789473684,0.12346804204836186,0.5239722384372522,0.5456323975349702,0.5263157894736842,112.23623382079352,114.72882846652932,-2.4860904865504816,0.5771542437348091,0.5453430778929952,0.20287526977590992,0.10144144901461785,0.17330899607889308,0.08453163318577277,101.44590598684493,0.05273834784417628,6.069555681665628
1610612760,Oklahoma City Thunder,82,0.671,3966.0,112.1,104.8,7.4,0.558,1.44,16.7,0.347,0.72,0.541,0.162,0.524,0.565,97.54,8061,0.546,1,5,11,2,11,3,21,22,17,1,16,1,28,4,2,10,3,2015-16,2015,Successful,0.041,0.373,7.587,0.379,2,41.1,86.4,0.476,8.3,23.7,0.349,19.7,25.2,0.782,13.1,35.6,48.6,23.0,15.9,7.4,5.9,4.5,20.6,20.2,110.2,7.3,2,7,3,17,17,17,4,7,10,1,2,1,10,26,21,4,11,16,15,2,3,0.523,0.274,0.292,0.27,0.56,7.1,0.573,2016.0,-0.09800000000000009,1.0,15,8,26.23144854872646,0.9133781518862389,0.38452073696459904,0.58917638613163,0.5373831775700935,0.06666666666666667,0.08063906159310501,,,,110.69544886443693,103.59116475642432,7.107418689193899,0.5527222301868528,0.5188565740940045,0.19549584479619275,0.10647719994586415,0.14463034614922018,0.09569589406864625,98.50813934181073,0.07339863333196334,2.8613807855648994
1610612760,Oklahoma City Thunder,82,0.573,3961.0,107.9,107.1,0.8,0.532,1.4,15.5,0.323,0.742,0.528,0.152,0.5,0.54,98.18,8099,0.499,1,10,13,15,10,11,27,27,28,1,5,2,25,24,21,9,19,2016-17,2016,Average,0.04,0.419,0.815,0.376,1,39.5,87.4,0.452,8.4,25.8,0.327,19.2,25.8,0.745,12.2,34.4,46.6,21.0,15.0,7.9,5.0,5.5,20.9,20.7,106.6,0.8,11,5,17,26,18,30,8,4,26,1,7,1,25,24,14,10,28,24,5,11,11,0.505,0.295,0.295,0.262,0.532,6.0,0.585,2017.0,0.01200000000000001,0.0,15,10,25.396399934874,0.9104281190424561,0.3659444236671739,0.5696016352428361,0.505974364544862,0.2,0.24312404890253023,0.466377334218875,0.5597436454486204,0.4666666666666667,107.07279930553764,105.72352082581052,1.3377232983415435,0.5372041608902273,0.5074566770266435,0.1958974219616466,0.10051361713651956,0.13756988535245412,0.09517910253475537,98.96616584641227,0.08308766454775343,2.932575659723036
1610612760,Oklahoma City Thunder,82,0.585,3966.0,110.1,106.4,3.7,0.535,1.53,15.8,0.32,0.725,0.515,0.143,0.514,0.546,97.34,8036,0.508,1,8,8,7,9,6,29,25,28,1,20,3,13,17,21,18,14,2017-18,2017,Average,0.032,0.405,3.801,0.372,1,39.9,88.1,0.453,10.7,30.4,0.354,17.3,24.2,0.716,12.5,32.6,45.1,21.3,14.0,9.1,5.0,4.6,20.2,21.3,107.9,3.4,13,4,18,15,11,24,10,4,29,1,26,5,28,13,1,11,9,21,3,12,7,0.506,0.345,0.275,0.277,0.534,7.3,0.598,2018.0,0.013000000000000012,0.0,17,10,28.030842438008452,0.9083869392728896,0.40467227920085186,0.6060922195457845,0.5555186905551869,0.058823529411764705,0.05888288573896983,0.5034902461423201,0.5005529750055298,0.47058823529411764,108.55871919201337,105.23918007454816,3.290803349005694,0.5474676894912414,0.5215617182108093,0.19197800626434242,0.09979494953128686,0.139026584842,0.08955436693493936,98.6409617903699,0.06923445673940108,3.746998799039039
1610612760,Oklahoma City Thunder,82,0.598,3971.0,109.8,106.5,3.4,0.548,1.67,16.3,0.298,0.738,0.509,0.134,0.514,0.545,103.38,8549,0.506,1,9,7,16,4,10,26,17,27,3,9,7,8,22,25,6,12,2018-19,2018,Average,0.031,0.44,3.289,0.375,1,42.6,94.0,0.454,11.4,32.6,0.348,17.8,25.0,0.713,12.6,35.5,48.1,23.4,14.0,9.3,5.2,5.1,22.4,22.5,114.5,3.4,5,1,19,13,13,22,14,6,28,1,11,2,23,14,1,12,16,27,3,7,9,0.508,0.347,0.266,0.262,0.549,9.4,0.611,2019.0,0.013000000000000012,0.0,17,8,26.312324530599955,0.8923523973611304,0.3936348966272962,0.6318474875626984,0.5188224433275208,0.11764705882352941,0.06455202582580734,0.70175597952002,0.7263309057339215,0.47058823529411764,108.65699851395541,105.79492397058087,2.870831736844218,0.5481036007928793,0.5220523219386055,0.19483255079172693,0.10000063808519959,0.1408644685113779,0.09139563998486712,104.38969035660395,0.06716723531603783,2.8034576865007255
1610612760,Oklahoma City Thunder,72,0.611,3486.0,110.1,108.1,2.1,0.543,1.58,16.3,0.241,0.728,0.492,0.137,0.53,0.573,99.42,7218,0.519,11,8,13,17,7,12,28,22,27,29,19,22,7,18,10,21,10,2019-20,2019,Successful,0.043,0.487,2.112,0.355,2,40.0,85.5,0.468,10.7,30.2,0.355,19.8,24.8,0.796,8.2,34.7,42.9,21.7,13.7,7.6,4.9,4.0,19.3,22.8,110.4,2.0,23,28,8,27,27,17,4,5,7,30,15,23,28,6,16,15,3,4,2,21,12,0.53,0.353,0.29,0.191,0.542,8.0,0.306,2020.0,-0.305,1.0,17,9,25.85444539187462,0.8563138170543861,0.3812005701178393,0.5831129640526052,0.477521722704949,0.0,0.0,0.47012334519562726,0.42173529782143304,0.4117647058823529,108.8012841727187,106.56276083920503,2.234935201042184,0.567834405184874,0.5304046318004912,0.19381742507627983,0.10392800830759549,0.13820747223979035,0.08679009082722146,100.77908461519678,0.05313040096002326,4.760952285695233
1610612760,Oklahoma City Thunder,72,0.306,3471.0,102.8,113.4,-10.6,0.568,1.37,16.1,0.254,0.742,0.494,0.158,0.509,0.539,101.61,7353,0.442,1,26,19,30,24,30,26,30,29,19,10,20,30,28,29,7,30,2020-21,2020,Unsuccessful,0.03,0.488,-10.432,0.336,0,38.8,88.0,0.441,11.9,35.1,0.339,15.5,21.3,0.725,9.9,35.7,45.6,22.1,16.1,7.0,4.4,5.3,18.1,18.6,105.0,-10.6,27,19,29,20,13,29,29,17,30,14,3,6,27,30,23,23,21,6,23,28,30,0.509,0.399,0.242,0.217,0.57,6.0,0.293,2021.0,-0.013000000000000012,0.0,18,9,23.34537858183007,0.7505896600222256,0.3094617390442116,0.4847071313317889,0.33527858830068086,0.1111111111111111,0.12343746286746357,0.39997037591853085,0.4425455050715576,0.2777777777777778,103.24218468176852,112.20266780628553,-8.966674782900144,0.5396323087075131,0.5092035836124335,0.1979611910191913,0.08795442419062338,0.15192047101879796,0.08135325334285017,102.40498728479518,0.039358748850936695,3.4138425546082702
1610612760,Oklahoma City Thunder,82,0.293,3961.0,103.8,111.7,-8.0,0.58,1.59,16.4,0.256,0.727,0.487,0.14,0.497,0.53,99.39,8198,0.451,1,27,8,30,17,27,25,28,28,24,14,24,15,29,30,12,27,2021-22,2021,Unsuccessful,0.033,0.471,-8.049,0.347,0,38.3,89.1,0.43,12.1,37.4,0.323,15.0,19.9,0.756,10.4,35.2,45.6,22.2,14.0,7.6,4.6,6.0,18.3,17.8,103.7,-8.1,27,9,30,17,7,30,30,28,24,12,6,6,28,15,14,16,29,4,30,30,28,0.507,0.42,0.223,0.228,0.58,8.2,0.488,2022.0,0.195,0.0,26,9,22.867639627904616,0.7091688350388679,0.28036959027683506,0.4331076975979117,0.35120863647031214,0.038461538461538464,0.010753061890445817,0.5732984532740435,0.638347805679418,0.4230769230769231,102.43346949384207,110.46788390081431,-8.026839839596054,0.5290614317362703,0.4999737903403526,0.19407074847647396,0.09077513350974846,0.14657080409416742,0.08724851479770648,100.58561006145483,0.04521334884279472,2.1829869671542776
1610612760,Oklahoma City Thunder,82,0.488,3971.0,114.2,113.2,1.0,0.567,1.87,17.2,0.289,0.693,0.487,0.127,0.531,0.57,101.94,8435,0.498,1,19,8,16,13,15,27,9,26,10,28,25,4,24,23,3,20,2022-23,2022,Average,0.039,0.404,0.981,0.36,1,43.1,92.6,0.465,12.1,34.1,0.356,19.2,23.7,0.809,11.4,32.3,43.7,24.4,13.0,8.2,4.2,5.5,21.0,20.4,117.5,1.1,6,2,24,15,12,17,9,14,6,8,21,14,21,5,4,22,28,24,10,5,14,0.53,0.368,0.256,0.261,0.566,11.4,0.695,2023.0,0.20699999999999996,0.0,16,8,23.08651934151895,0.8433943211069084,0.3727300656986718,0.5663966866318652,0.4799439292646107,0.0625,0.042556947634762456,0.6812644158346709,0.7167349579469484,0.625,112.96333066647632,112.31859717807163,0.6291306236881146,0.5674545850329743,0.5329725006004169,0.19620381012341964,0.1006489919553383,0.15085006106254728,0.0864530968616482,102.94643926012452,0.05514242921743655,2.1758618981911515
1610612760,Oklahoma City Thunder,82,0.695,3961.0,118.3,111.0,7.3,0.609,2.14,19.4,0.25,0.698,0.484,0.125,0.573,0.608,100.85,8324,0.538,1,2,10,3,4,2,23,5,12,28,27,28,5,3,2,5,3,2023-24,2023,Successful,0.035,0.448,7.238,0.359,2,44.5,89.3,0.499,13.3,34.2,0.389,17.7,21.5,0.825,8.8,33.2,42.0,27.1,12.7,8.5,6.6,5.1,18.8,18.9,120.1,7.4,2,15,3,8,16,1,12,17,4,29,12,27,11,7,1,1,18,19,12,3,2,0.566,0.383,0.241,0.21,0.609,14.4,0.829,2024.0,0.134,0.0,19,9,24.593168045364195,0.8704986475871044,0.3391804416875111,0.5383749605212009,0.481808479674008,0.15789473684210525,0.12402241713802792,0.6761515600210617,0.7313476278257495,0.5789473684210527,116.37579736591655,110.40969867397486,5.979918580194621,0.5971696120522573,0.5683201445466894,0.18992749901288306,0.1054773030514515,0.1508387824201388,0.08833800632711204,102.01431136471264,0.054367973506558774,3.8297084310253524
1610612760,Oklahoma City Thunder,82,0.829,3941.0,119.2,106.6,12.7,0.602,2.29,18.9,0.281,0.704,0.496,0.116,0.56,0.593,100.9,8286,0.562,1,1,29,3,1,1,26,1,15,20,19,19,1,7,6,5,1,2024-25,2024,Successful,0.033,0.423,12.587,0.38,2,44.6,92.7,0.482,14.5,38.8,0.374,16.7,20.4,0.819,10.6,34.2,44.8,26.9,11.7,10.3,5.7,4.8,19.9,18.1,120.5,12.9,3,3,7,6,10,6,19,26,1,20,6,11,12,1,1,2,14,25,23,4,1,0.558,0.419,0.22,0.237,0.603,15.2,,,,,18,9,25.255916449766403,0.8360643740884701,0.3505842984231767,0.5343196973067712,0.49478692175321387,0.0,0.0,0.7882854404590813,0.8433039781354388,0.6111111111111112,118.1376807983847,105.16956952664847,12.964430585008971,0.5860450741718527,0.5596185058708986,0.19373875224478018,0.11238297511307432,0.15553554995952415,0.08814249995982022,102.03446254441978,0.06662998991111702,2.819683897877671
1610612761,Toronto Raptors,82,0.683,3956.0,109.3,104.8,4.4,0.511,1.43,14.9,0.3,0.736,0.52,0.139,0.504,0.552,93.35,7707,0.525,1,4,23,5,12,6,30,24,28,5,7,3,7,12,7,29,8,2015-16,2015,Successful,0.048,0.436,4.713,0.381,2,36.7,81.3,0.451,8.6,23.4,0.37,20.8,26.7,0.777,10.2,33.2,43.4,18.7,13.1,7.8,5.5,5.4,19.6,22.0,102.7,4.5,27,28,15,14,19,5,2,3,12,19,18,16,29,5,15,11,20,9,3,14,5,0.485,0.288,0.328,0.235,0.51,5.6,0.622,2016.0,-0.061000000000000054,1.0,16,8,26.908965788832898,0.8557370404504516,0.3858589801015216,0.5776223701478398,0.49893892949776,0.0625,0.023618357918758038,,,,107.84258333007664,103.81432010386636,4.032837299300866,0.5505360359931553,0.5079548583311038,0.19337410261780247,0.10556308204794701,0.13092272133479096,0.09128654812687488,94.52271021281314,0.05613989223359802,4.013648589500581
1610612761,Toronto Raptors,82,0.622,3956.0,111.4,107.1,4.3,0.472,1.46,14.5,0.291,0.717,0.505,0.132,0.517,0.561,95.41,7867,0.516,1,5,18,6,11,6,30,25,29,8,20,9,5,12,11,25,5,2016-17,2016,Successful,0.044,0.426,4.507,0.373,2,39.2,84.4,0.464,8.8,24.3,0.363,19.7,24.7,0.796,10.6,32.6,43.3,18.5,12.7,8.3,4.9,4.8,20.8,20.3,106.9,4.2,16,22,11,21,22,13,3,6,8,12,23,18,30,4,4,12,13,23,10,10,5,0.506,0.288,0.293,0.245,0.472,5.8,0.72,2017.0,0.09799999999999998,0.0,16,9,27.09830329881115,0.8663039279148815,0.33255705387759765,0.5288764166909896,0.4801058201058201,0.125,0.21259521594299244,0.7008206806628217,0.7617989417989418,0.625,109.26817829309648,106.58922893808545,2.670868981903979,0.5593989552290237,0.5219209853249333,0.18965197821184013,0.10303484060864265,0.11588814159154709,0.09469268575880539,96.62070139986653,0.0641065856288389,2.6666666666666665
1610612761,Toronto Raptors,82,0.72,3966.0,113.0,105.3,7.7,0.59,1.82,17.9,0.274,0.725,0.502,0.135,0.539,0.575,98.02,8104,0.538,1,2,8,2,5,2,11,4,6,12,21,15,4,5,4,14,3,2017-18,2017,Successful,0.036,0.451,7.856,0.367,2,41.3,87.4,0.472,11.8,33.0,0.358,17.3,21.8,0.794,9.8,34.2,44.0,24.3,13.4,7.6,6.1,4.9,21.7,19.9,111.7,7.8,3,6,7,4,3,18,9,13,4,14,11,14,6,6,18,2,18,27,16,4,2,0.542,0.378,0.249,0.223,0.588,10.9,0.707,2018.0,-0.013000000000000012,0.0,16,11,26.35534463341557,0.903045013070092,0.3632609043652556,0.5324360180064539,0.4424596730540219,0.0625,0.016056770025707188,0.8282151821892845,0.8574212406625528,0.625,111.49760835747642,104.29005363265291,7.215985089864243,0.5765294701478615,0.544577846145238,0.19298003343308412,0.1066934057396772,0.14695057495601108,0.08925818300226646,99.06577966495071,0.04262754318532243,3.437758254761643
1610612761,Toronto Raptors,82,0.707,3976.0,112.6,106.8,5.8,0.603,1.81,18.2,0.265,0.726,0.502,0.138,0.543,0.579,100.51,8334,0.533,1,2,4,5,5,3,14,13,11,19,18,13,14,3,4,15,4,2018-19,2018,Successful,0.036,0.461,5.771,0.364,2,42.2,89.1,0.474,12.4,33.8,0.366,17.7,22.0,0.804,9.6,35.6,45.2,25.4,14.0,8.3,5.3,4.5,21.0,20.5,114.4,6.1,9,16,5,8,11,6,16,21,3,24,9,17,13,16,9,9,6,17,19,8,3,0.539,0.379,0.247,0.212,0.602,11.4,0.736,2019.0,0.029000000000000026,0.0,18,10,28.58792420328578,0.8577952513701844,0.35492275769121967,0.5646244367025063,0.42106354307038457,0.2222222222222222,0.21262639297575636,0.5616881369463584,0.5388203586607235,0.5,111.46088348317213,105.75471510908025,5.696496686669002,0.5786604238970019,0.5428794739951975,0.19823978003758233,0.109887293254218,0.16600624268749614,0.089527128213383,101.15503883335516,0.04286677034720483,3.9
1610612761,Toronto Raptors,72,0.736,3476.0,110.8,104.7,6.1,0.627,1.7,18.1,0.256,0.721,0.496,0.146,0.536,0.574,101.19,7328,0.53,11,2,16,13,2,4,9,13,9,24,22,17,17,8,8,12,5,2019-20,2019,Successful,0.038,0.465,6.028,0.35,2,40.2,87.9,0.458,13.8,37.0,0.374,18.5,23.2,0.796,9.5,35.9,45.4,25.2,14.8,8.8,5.0,5.5,21.7,20.4,112.8,6.2,21,23,20,3,6,5,13,17,6,24,7,11,11,17,2,13,23,21,19,13,4,0.519,0.421,0.264,0.209,0.627,10.4,0.375,2020.0,-0.361,1.0,18,10,27.110070539848795,0.7770154008336215,0.36063582716937126,0.556800849777511,0.42485833949248586,0.05555555555555555,0.005012886433746162,0.8171053744614766,0.8381374722838137,0.5555555555555556,109.65264669808307,103.66161758728293,6.0000991426256105,0.5720784751866098,0.5353674383390636,0.19437229536014622,0.10665636968617226,0.15693818669488527,0.08779322070983975,102.17794016514064,0.05286586800573694,4.214261501141095
